rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
200,NEUTRAL_vHg96kjiUeo_F048.jpg,vHg96kjiUeo,0.0061,"a can of beer, clearly visible",519.6,0.2187
201,NEUTRAL_ByxyBwTsGlo_F023.jpg,ByxyBwTsGlo,0.0061,a pouch or sachet of gutka or pan masala with visible branding,461.4,0.2219
202,NEUTRAL_TsyNt4lGD94_F025.jpg,TsyNt4lGD94,0.0057,a pouch or sachet of gutka or pan masala with visible branding,1487.0,0.2383
203,NEUTRAL_vHg96kjiUeo_F095.jpg,vHg96kjiUeo,0.0056,"a can of beer, clearly visible",282.8,0.2496
204,NEUTRAL_DIsjjT1XRwQ_F022.jpg,DIsjjT1XRwQ,0.0055,"a person smoking a cigarette, cigarette clearly visible",645.2,0.2836
205,NEUTRAL_vHg96kjiUeo_F193.jpg,vHg96kjiUeo,0.0053,"a can of beer, clearly visible",634.6,0.2330
206,NEUTRAL_vHg96kjiUeo_F019.jpg,vHg96kjiUeo,0.0052,"a can of beer, clearly visible",1050.4,0.2444
207,NEUTRAL_vHg96kjiUeo_F049.jpg,vHg96kjiUeo,0.0052,"a can of beer, clearly visible",502.3,0.2182
208,NEUTRAL_zATQhVnsCs4_F094.jpg,zATQhVnsCs4,0.0048,"a vape or e-cigarette device, clearly visible",2032.6,0.2566
209,NEUTRAL_zATQhVnsCs4_F019.jpg,zATQhVnsCs4,0.0047,"a vape or e-cigarette device, clearly visible",2527.3,0.2412
210,NEUTRAL_AWr1HIpkQVc_F125.jpg,AWr1HIpkQVc,0.0044,"a person smoking a cigarette, cigarette clearly visible",1705.4,0.2679
211,NEUTRAL_vHg96kjiUeo_F034.jpg,vHg96kjiUeo,0.0043,"a vape or e-cigarette device, clearly visible",343.4,0.2301
212,NEUTRAL_AWr1HIpkQVc_F058.jpg,AWr1HIpkQVc,0.0041,"tobacco leaves or raw tobacco, clearly visible",2573.1,0.2465
213,NEUTRAL_zATQhVnsCs4_F090.jpg,zATQhVnsCs4,0.0040,"a vape or e-cigarette device, clearly visible",2057.1,0.2585
214,NEUTRAL_t87mgidAKsI_F104.jpg,t87mgidAKsI,0.0039,"workers manufacturing cigarettes or pan masala in a factory, product visible",1679.9,0.2323
215,NEUTRAL_vHg96kjiUeo_F093.jpg,vHg96kjiUeo,0.0039,"a can of beer, clearly visible",288.2,0.2554
216,NEUTRAL_vHg96kjiUeo_F018.jpg,vHg96kjiUeo,0.0038,"a can of beer, clearly visible",1368.5,0.2267
217,NEUTRAL_vHg96kjiUeo_F076.jpg,vHg96kjiUeo,0.0037,"workers manufacturing cigarettes or pan masala in a factory, product visible",231.4,0.2502
218,NEUTRAL_vHg96kjiUeo_F045.jpg,vHg96kjiUeo,0.0036,"a vape or e-cigarette device, clearly visible",974.1,0.2405
219,NEUTRAL_vHg96kjiUeo_F039.jpg,vHg96kjiUeo,0.0035,"a vape or e-cigarette device, clearly visible",929.9,0.2316
220,NEUTRAL_zATQhVnsCs4_F052.jpg,zATQhVnsCs4,0.0032,"a vape or e-cigarette device, clearly visible",166.1,0.2318
221,NEUTRAL_t87mgidAKsI_F036.jpg,t87mgidAKsI,0.0031,"a vape or e-cigarette device, clearly visible",433.2,0.2358
222,NEUTRAL_vHg96kjiUeo_F139.jpg,vHg96kjiUeo,0.0030,"a person smoking a cigarette, cigarette clearly visible",585.5,0.2225
223,NEUTRAL_AWr1HIpkQVc_F205.jpg,AWr1HIpkQVc,0.0029,"a person smoking a cigarette, cigarette clearly visible",1851.6,0.2638
224,NEUTRAL_ByxyBwTsGlo_F064.jpg,ByxyBwTsGlo,0.0028,a photo of a cigarette pack,888.8,0.2195
225,NEUTRAL_vHg96kjiUeo_F047.jpg,vHg96kjiUeo,0.0028,"a can of beer, clearly visible",509.4,0.2214
226,NEUTRAL_vHg96kjiUeo_F040.jpg,vHg96kjiUeo,0.0028,"a vape or e-cigarette device, clearly visible",907.0,0.2505
227,NEUTRAL_DIsjjT1XRwQ_F023.jpg,DIsjjT1XRwQ,0.0025,"workers manufacturing cigarettes or pan masala in a factory, product visible",630.8,0.2762
228,NEUTRAL_AWr1HIpkQVc_F170.jpg,AWr1HIpkQVc,0.0025,"a person smoking a cigarette, cigarette clearly visible",1960.3,0.2609
229,NEUTRAL_vHg96kjiUeo_F091.jpg,vHg96kjiUeo,0.0024,"a can of beer, clearly visible",285.8,0.2633
230,NEUTRAL_TsyNt4lGD94_F016.jpg,TsyNt4lGD94,0.0024,a pouch or sachet of gutka or pan masala with visible branding,1652.6,0.2425
231,NEUTRAL_DIsjjT1XRwQ_F017.jpg,DIsjjT1XRwQ,0.0023,"workers manufacturing cigarettes or pan masala in a factory, product visible",555.3,0.2685
232,NEUTRAL_AWr1HIpkQVc_F260.jpg,AWr1HIpkQVc,0.0018,"a person smoking a cigarette, cigarette clearly visible",1810.8,0.2543
233,NEUTRAL_AWr1HIpkQVc_F124.jpg,AWr1HIpkQVc,0.0016,"a person smoking a cigarette, cigarette clearly visible",1720.2,0.2633
234,NEUTRAL_vHg96kjiUeo_F046.jpg,vHg96kjiUeo,0.0014,"a can of beer, clearly visible",525.8,0.2200
235,NEUTRAL_vHg96kjiUeo_F092.jpg,vHg96kjiUeo,0.0014,"a can of beer, clearly visible",286.9,0.2659
236,NEUTRAL_DIsjjT1XRwQ_F016.jpg,DIsjjT1XRwQ,0.0010,"workers manufacturing cigarettes or pan masala in a factory, product visible",571.9,0.2462
237,NEUTRAL_zATQhVnsCs4_F059.jpg,zATQhVnsCs4,0.0010,"a vape or e-cigarette device, clearly visible",1311.9,0.2468
238,NEUTRAL_zATQhVnsCs4_F039.jpg,zATQhVnsCs4,0.0010,"a vape or e-cigarette device, clearly visible",2297.8,0.2338
239,NEUTRAL_vHg96kjiUeo_F141.jpg,vHg96kjiUeo,0.0010,"a vape or e-cigarette device, clearly visible",567.5,0.2181
240,NEUTRAL_AWr1HIpkQVc_F055.jpg,AWr1HIpkQVc,0.0008,"tobacco leaves or raw tobacco, clearly visible",2129.8,0.2398
241,NEUTRAL_t87mgidAKsI_F007.jpg,t87mgidAKsI,0.0008,"a vape or e-cigarette device, clearly visible",496.0,0.2517
242,NEUTRAL_t87mgidAKsI_F086.jpg,t87mgidAKsI,0.0007,a photo of a cigarette pack,277.1,0.2588
243,NEUTRAL_vHg96kjiUeo_F041.jpg,vHg96kjiUeo,0.0006,"a vape or e-cigarette device, clearly visible",962.2,0.2230
244,NEUTRAL_zATQhVnsCs4_F054.jpg,zATQhVnsCs4,0.0005,"a vape or e-cigarette device, clearly visible",1191.5,0.2424
245,NEUTRAL_DIsjjT1XRwQ_F025.jpg,DIsjjT1XRwQ,0.0004,"workers manufacturing cigarettes or pan masala in a factory, product visible",634.2,0.2852
246,NEUTRAL_vHg96kjiUeo_F155.jpg,vHg96kjiUeo,0.0003,"a vape or e-cigarette device, clearly visible",249.4,0.2458
247,NEUTRAL_vHg96kjiUeo_F144.jpg,vHg96kjiUeo,0.0003,"a vape or e-cigarette device, clearly visible",600.9,0.2275
248,NEUTRAL_vHg96kjiUeo_F142.jpg,vHg96kjiUeo,0.0002,"a person smoking a cigarette, cigarette clearly visible",564.2,0.2244
249,NEUTRAL_t87mgidAKsI_F094.jpg,t87mgidAKsI,0.0001,"a cigar being smoked, clearly visible",146.6,0.2394
250,NEUTRAL_t87mgidAKsI_F201.jpg,t87mgidAKsI,-0.0001,"a cigar being smoked, clearly visible",185.6,0.2745
251,NEUTRAL_TsyNt4lGD94_F030.jpg,TsyNt4lGD94,-0.0004,"workers manufacturing cigarettes or pan masala in a factory, product visible",1485.7,0.2298
252,NEUTRAL_AWr1HIpkQVc_F025.jpg,AWr1HIpkQVc,-0.0007,"tobacco leaves or raw tobacco, clearly visible",2117.4,0.2431
253,NEUTRAL_zATQhVnsCs4_F109.jpg,zATQhVnsCs4,-0.0008,"a vape or e-cigarette device, clearly visible",1441.0,0.2575
254,NEUTRAL_DIsjjT1XRwQ_F026.jpg,DIsjjT1XRwQ,-0.0010,"workers manufacturing cigarettes or pan masala in a factory, product visible",615.3,0.2865
255,NEUTRAL_zATQhVnsCs4_F062.jpg,zATQhVnsCs4,-0.0010,"a vape or e-cigarette device, clearly visible",1270.1,0.2603
256,NEUTRAL_vHg96kjiUeo_F101.jpg,vHg96kjiUeo,-0.0012,"a can of beer, clearly visible",300.7,0.2498
257,NEUTRAL_vHg96kjiUeo_F084.jpg,vHg96kjiUeo,-0.0012,"a vape or e-cigarette device, clearly visible",453.3,0.2324
258,NEUTRAL_vHg96kjiUeo_F033.jpg,vHg96kjiUeo,-0.0013,"a person smoking a cigarette, cigarette clearly visible",560.8,0.2246
259,NEUTRAL_vHg96kjiUeo_F075.jpg,vHg96kjiUeo,-0.0014,"a cigar being smoked, clearly visible",233.2,0.2438
260,NEUTRAL_vHg96kjiUeo_F205.jpg,vHg96kjiUeo,-0.0014,"a vape or e-cigarette device, clearly visible",245.1,0.2462
261,NEUTRAL_vHg96kjiUeo_F096.jpg,vHg96kjiUeo,-0.0015,"a can of beer, clearly visible",278.6,0.2490
262,NEUTRAL_zATQhVnsCs4_F085.jpg,zATQhVnsCs4,-0.0016,"a vape or e-cigarette device, clearly visible",1774.0,0.2583
263,NEUTRAL_vHg96kjiUeo_F156.jpg,vHg96kjiUeo,-0.0016,"a vape or e-cigarette device, clearly visible",255.4,0.2480
264,NEUTRAL_vHg96kjiUeo_F077.jpg,vHg96kjiUeo,-0.0017,"workers manufacturing cigarettes or pan masala in a factory, product visible",249.7,0.2384
265,NEUTRAL_AWr1HIpkQVc_F179.jpg,AWr1HIpkQVc,-0.0021,"a person smoking a cigarette, cigarette clearly visible",1995.8,0.2575
266,NEUTRAL_AWr1HIpkQVc_F031.jpg,AWr1HIpkQVc,-0.0025,a photo of a cigarette pack,1634.5,0.2174
267,NEUTRAL_t87mgidAKsI_F105.jpg,t87mgidAKsI,-0.0025,"a can of beer, clearly visible",1622.4,0.2302
268,NEUTRAL_TsyNt4lGD94_F067.jpg,TsyNt4lGD94,-0.0026,"workers manufacturing cigarettes or pan masala in a factory, product visible",1519.3,0.2339
269,NEUTRAL_TsyNt4lGD94_F019.jpg,TsyNt4lGD94,-0.0027,a pouch or sachet of gutka or pan masala with visible branding,1002.8,0.2183
270,NEUTRAL_AWr1HIpkQVc_F085.jpg,AWr1HIpkQVc,-0.0027,"tobacco leaves or raw tobacco, clearly visible",2324.2,0.2460
271,NEUTRAL_vHg96kjiUeo_F111.jpg,vHg96kjiUeo,-0.0029,"a can of beer, clearly visible",280.1,0.2456
272,NEUTRAL_t87mgidAKsI_F069.jpg,t87mgidAKsI,-0.0029,"a vape or e-cigarette device, clearly visible",159.8,0.2242
273,NEUTRAL_vHg96kjiUeo_F083.jpg,vHg96kjiUeo,-0.0030,"a vape or e-cigarette device, clearly visible",454.7,0.2304
274,NEUTRAL_zATQhVnsCs4_F011.jpg,zATQhVnsCs4,-0.0030,"a vape or e-cigarette device, clearly visible",1889.2,0.2530
275,NEUTRAL_vHg96kjiUeo_F204.jpg,vHg96kjiUeo,-0.0031,"a cigar being smoked, clearly visible",242.9,0.2466
276,NEUTRAL_vHg96kjiUeo_F153.jpg,vHg96kjiUeo,-0.0032,"a vape or e-cigarette device, clearly visible",230.2,0.2456
277,NEUTRAL_t87mgidAKsI_F049.jpg,t87mgidAKsI,-0.0033,"a vape or e-cigarette device, clearly visible",735.0,0.2289
278,NEUTRAL_rQ-tpZOG2tw_F012.jpg,rQ-tpZOG2tw,-0.0035,"a vape or e-cigarette device, clearly visible",1895.8,0.2357
279,NEUTRAL_vHg96kjiUeo_F062.jpg,vHg96kjiUeo,-0.0036,"a cigar being smoked, clearly visible",1147.0,0.2183
280,NEUTRAL_vHg96kjiUeo_F145.jpg,vHg96kjiUeo,-0.0037,"a vape or e-cigarette device, clearly visible",599.9,0.2133
281,NEUTRAL_AWr1HIpkQVc_F081.jpg,AWr1HIpkQVc,-0.0037,"tobacco leaves or raw tobacco, clearly visible",1470.8,0.2284
282,NEUTRAL_AWr1HIpkQVc_F171.jpg,AWr1HIpkQVc,-0.0037,"a person smoking a cigarette, cigarette clearly visible",1861.7,0.2549
283,NEUTRAL_vHg96kjiUeo_F079.jpg,vHg96kjiUeo,-0.0039,"workers manufacturing cigarettes or pan masala in a factory, product visible",275.0,0.2382
284,NEUTRAL_AWr1HIpkQVc_F030.jpg,AWr1HIpkQVc,-0.0042,"tobacco leaves or raw tobacco, clearly visible",1623.5,0.2279
285,NEUTRAL_vHg96kjiUeo_F186.jpg,vHg96kjiUeo,-0.0043,"a vape or e-cigarette device, clearly visible",379.6,0.2223
286,NEUTRAL_AWr1HIpkQVc_F011.jpg,AWr1HIpkQVc,-0.0044,"tobacco leaves or raw tobacco, clearly visible",1913.3,0.2465
287,NEUTRAL_zATQhVnsCs4_F057.jpg,zATQhVnsCs4,-0.0047,"a vape or e-cigarette device, clearly visible",1270.2,0.2396
288,NEUTRAL_t87mgidAKsI_F082.jpg,t87mgidAKsI,-0.0048,a photo of a cigarette pack,641.0,0.2709
289,NEUTRAL_vHg96kjiUeo_F199.jpg,vHg96kjiUeo,-0.0049,"workers manufacturing cigarettes or pan masala in a factory, product visible",311.8,0.2339
290,NEUTRAL_KVn-eEWSRTU_F030.jpg,KVn-eEWSRTU,-0.0052,"a glass of beer or wine, clearly visible",1687.8,0.2219
291,NEUTRAL_vHg96kjiUeo_F036.jpg,vHg96kjiUeo,-0.0054,"a vape or e-cigarette device, clearly visible",303.0,0.2469
292,NEUTRAL_vHg96kjiUeo_F080.jpg,vHg96kjiUeo,-0.0056,"a cigar being smoked, clearly visible",279.4,0.2273
293,NEUTRAL_zATQhVnsCs4_F023.jpg,zATQhVnsCs4,-0.0056,"a vape or e-cigarette device, clearly visible",2589.4,0.2305
294,NEUTRAL_vHg96kjiUeo_F099.jpg,vHg96kjiUeo,-0.0057,"a can of beer, clearly visible",300.2,0.2328
295,NEUTRAL_vHg96kjiUeo_F154.jpg,vHg96kjiUeo,-0.0058,"a cigar being smoked, clearly visible",230.3,0.2388
296,NEUTRAL_DIsjjT1XRwQ_F001.jpg,DIsjjT1XRwQ,-0.0058,"workers manufacturing cigarettes or pan masala in a factory, product visible",626.9,0.2613
297,NEUTRAL_zATQhVnsCs4_F024.jpg,zATQhVnsCs4,-0.0059,"a vape or e-cigarette device, clearly visible",2624.5,0.2369
298,NEUTRAL_AWr1HIpkQVc_F075.jpg,AWr1HIpkQVc,-0.0059,"workers manufacturing cigarettes or pan masala in a factory, product visible",2179.8,0.2055
299,NEUTRAL_AWr1HIpkQVc_F206.jpg,AWr1HIpkQVc,-0.0060,"a person smoking a cigarette, cigarette clearly visible",1995.5,0.2641
300,NEUTRAL_zATQhVnsCs4_F060.jpg,zATQhVnsCs4,-0.0062,"a vape or e-cigarette device, clearly visible",1276.1,0.2604
301,NEUTRAL_vHg96kjiUeo_F038.jpg,vHg96kjiUeo,-0.0063,"a vape or e-cigarette device, clearly visible",291.4,0.2383
302,NEUTRAL_vHg96kjiUeo_F085.jpg,vHg96kjiUeo,-0.0063,"a vape or e-cigarette device, clearly visible",462.8,0.2293
303,NEUTRAL_vHg96kjiUeo_F143.jpg,vHg96kjiUeo,-0.0064,"a vape or e-cigarette device, clearly visible",560.4,0.2135
304,NEUTRAL_t87mgidAKsI_F070.jpg,t87mgidAKsI,-0.0065,"a vape or e-cigarette device, clearly visible",169.2,0.2222
305,NEUTRAL_AWr1HIpkQVc_F202.jpg,AWr1HIpkQVc,-0.0065,"a vape or e-cigarette device, clearly visible",1065.0,0.2440
306,NEUTRAL_AWr1HIpkQVc_F189.jpg,AWr1HIpkQVc,-0.0066,a pouch or sachet of gutka or pan masala with visible branding,1913.5,0.2299
307,NEUTRAL_vHg96kjiUeo_F026.jpg,vHg96kjiUeo,-0.0066,"a can of beer, clearly visible",741.2,0.2345
308,NEUTRAL_vHg96kjiUeo_F089.jpg,vHg96kjiUeo,-0.0068,"a vape or e-cigarette device, clearly visible",512.7,0.2264
309,NEUTRAL_vHg96kjiUeo_F027.jpg,vHg96kjiUeo,-0.0069,"a vape or e-cigarette device, clearly visible",422.0,0.2134
310,NEUTRAL_vHg96kjiUeo_F072.jpg,vHg96kjiUeo,-0.0070,"a cigar being smoked, clearly visible",309.1,0.2338
311,NEUTRAL_DIsjjT1XRwQ_F006.jpg,DIsjjT1XRwQ,-0.0071,"workers manufacturing cigarettes or pan masala in a factory, product visible",838.3,0.2726
312,NEUTRAL_AWr1HIpkQVc_F045.jpg,AWr1HIpkQVc,-0.0071,"tobacco leaves or raw tobacco, clearly visible",1300.5,0.2305
313,NEUTRAL_TsyNt4lGD94_F011.jpg,TsyNt4lGD94,-0.0071,a pouch or sachet of gutka or pan masala with visible branding,896.5,0.2338
314,NEUTRAL_AWr1HIpkQVc_F027.jpg,AWr1HIpkQVc,-0.0073,"tobacco leaves or raw tobacco, clearly visible",2487.9,0.2284
315,NEUTRAL_zATQhVnsCs4_F103.jpg,zATQhVnsCs4,-0.0073,"a vape or e-cigarette device, clearly visible",1992.3,0.2522
316,NEUTRAL_vHg96kjiUeo_F088.jpg,vHg96kjiUeo,-0.0073,"a vape or e-cigarette device, clearly visible",492.7,0.2280
317,NEUTRAL_ByxyBwTsGlo_F065.jpg,ByxyBwTsGlo,-0.0073,a photo of a cigarette pack,1242.8,0.2197
318,NEUTRAL_vHg96kjiUeo_F191.jpg,vHg96kjiUeo,-0.0074,"a can of beer, clearly visible",646.0,0.2189
319,NEUTRAL_zATQhVnsCs4_F068.jpg,zATQhVnsCs4,-0.0074,"a vape or e-cigarette device, clearly visible",1292.6,0.2505
320,NEUTRAL_zATQhVnsCs4_F053.jpg,zATQhVnsCs4,-0.0076,"a vape or e-cigarette device, clearly visible",1259.3,0.2515
321,NEUTRAL_gVoFKyA1YGw_F031.jpg,gVoFKyA1YGw,-0.0077,"a cigar being smoked, clearly visible",2102.8,0.2203
322,NEUTRAL_vHg96kjiUeo_F158.jpg,vHg96kjiUeo,-0.0078,"a vape or e-cigarette device, clearly visible",219.8,0.2618
323,NEUTRAL_zATQhVnsCs4_F066.jpg,zATQhVnsCs4,-0.0078,"a vape or e-cigarette device, clearly visible",1364.6,0.2522
324,NEUTRAL_AWr1HIpkQVc_F082.jpg,AWr1HIpkQVc,-0.0079,"tobacco leaves or raw tobacco, clearly visible",1541.8,0.2180
325,NEUTRAL_KVn-eEWSRTU_F031.jpg,KVn-eEWSRTU,-0.0080,"a glass of beer or wine, clearly visible",2038.9,0.2321
326,NEUTRAL_vHg96kjiUeo_F035.jpg,vHg96kjiUeo,-0.0080,"a vape or e-cigarette device, clearly visible",283.7,0.2470
327,NEUTRAL_zATQhVnsCs4_F114.jpg,zATQhVnsCs4,-0.0080,"a vape or e-cigarette device, clearly visible",1994.1,0.2304
328,NEUTRAL_KVn-eEWSRTU_F048.jpg,KVn-eEWSRTU,-0.0082,"a glass of beer or wine, clearly visible",1953.2,0.2101
329,NEUTRAL_AWr1HIpkQVc_F039.jpg,AWr1HIpkQVc,-0.0083,"tobacco leaves or raw tobacco, clearly visible",2213.8,0.2329
330,NEUTRAL_AWr1HIpkQVc_F054.jpg,AWr1HIpkQVc,-0.0083,"tobacco leaves or raw tobacco, clearly visible",2168.0,0.2387
331,NEUTRAL_gVoFKyA1YGw_F360.jpg,gVoFKyA1YGw,-0.0084,"a cigar being smoked, clearly visible",2338.9,0.2268
332,NEUTRAL_AWr1HIpkQVc_F121.jpg,AWr1HIpkQVc,-0.0087,"a person smoking a cigarette, cigarette clearly visible",1471.4,0.2670
333,NEUTRAL_t87mgidAKsI_F083.jpg,t87mgidAKsI,-0.0087,a photo of a cigarette pack,711.5,0.2659
334,NEUTRAL_vHg96kjiUeo_F197.jpg,vHg96kjiUeo,-0.0088,a pouch or sachet of gutka or pan masala with visible branding,293.2,0.1981
335,NEUTRAL_AWr1HIpkQVc_F229.jpg,AWr1HIpkQVc,-0.0088,"a person smoking a cigarette, cigarette clearly visible",1469.3,0.2410
336,NEUTRAL_xxwNGzTYlIU_F056.jpg,xxwNGzTYlIU,-0.0088,a pouch or sachet of gutka or pan masala with visible branding,1292.1,0.2284
337,NEUTRAL_AWr1HIpkQVc_F043.jpg,AWr1HIpkQVc,-0.0090,"tobacco leaves or raw tobacco, clearly visible",2254.7,0.2467
338,NEUTRAL_KVn-eEWSRTU_F083.jpg,KVn-eEWSRTU,-0.0091,"a glass of beer or wine, clearly visible",1839.6,0.2179
339,NEUTRAL_AWr1HIpkQVc_F152.jpg,AWr1HIpkQVc,-0.0091,"a person smoking a cigarette, cigarette clearly visible",2181.0,0.2516
340,NEUTRAL_DIsjjT1XRwQ_F104.jpg,DIsjjT1XRwQ,-0.0092,a pouch or sachet of gutka or pan masala with visible branding,1380.1,0.2426
341,NEUTRAL_vHg96kjiUeo_F188.jpg,vHg96kjiUeo,-0.0092,"a can of beer, clearly visible",679.9,0.2103
342,NEUTRAL_vHg96kjiUeo_F016.jpg,vHg96kjiUeo,-0.0093,"a can of beer, clearly visible",544.9,0.2253
343,NEUTRAL_vHg96kjiUeo_F195.jpg,vHg96kjiUeo,-0.0093,"a vape or e-cigarette device, clearly visible",237.9,0.2434
344,NEUTRAL_TsyNt4lGD94_F029.jpg,TsyNt4lGD94,-0.0095,"workers manufacturing cigarettes or pan masala in a factory, product visible",1482.7,0.2193
345,NEUTRAL_AWr1HIpkQVc_F013.jpg,AWr1HIpkQVc,-0.0096,"tobacco leaves or raw tobacco, clearly visible",2152.0,0.2439
346,NEUTRAL_t87mgidAKsI_F106.jpg,t87mgidAKsI,-0.0097,"a vape or e-cigarette device, clearly visible",450.7,0.2187
347,NEUTRAL_xxwNGzTYlIU_F072.jpg,xxwNGzTYlIU,-0.0097,a pouch or sachet of gutka or pan masala with visible branding,1377.0,0.2274
348,NEUTRAL_vHg96kjiUeo_F032.jpg,vHg96kjiUeo,-0.0100,"a person smoking a cigarette, cigarette clearly visible",639.3,0.2334
349,NEUTRAL_vHg96kjiUeo_F037.jpg,vHg96kjiUeo,-0.0100,"a vape or e-cigarette device, clearly visible",309.3,0.2331
350,NEUTRAL_AWr1HIpkQVc_F067.jpg,AWr1HIpkQVc,-0.0101,"tobacco leaves or raw tobacco, clearly visible",1280.7,0.2475
351,NEUTRAL_ByxyBwTsGlo_F030.jpg,ByxyBwTsGlo,-0.0103,"a vape or e-cigarette device, clearly visible",381.0,0.2225
352,NEUTRAL_vHg96kjiUeo_F094.jpg,vHg96kjiUeo,-0.0104,"a can of beer, clearly visible",286.4,0.2468
353,NEUTRAL_vHg96kjiUeo_F054.jpg,vHg96kjiUeo,-0.0105,"a can of beer, clearly visible",1356.9,0.2149
354,NEUTRAL_N69DzL9FM0Y_F015.jpg,N69DzL9FM0Y,-0.0105,"tobacco leaves or raw tobacco, clearly visible",1705.4,0.2411
355,NEUTRAL_t87mgidAKsI_F043.jpg,t87mgidAKsI,-0.0106,"workers manufacturing cigarettes or pan masala in a factory, product visible",1377.2,0.2303
356,NEUTRAL_N69DzL9FM0Y_F030.jpg,N69DzL9FM0Y,-0.0108,"tobacco leaves or raw tobacco, clearly visible",1713.1,0.2508
357,NEUTRAL_AWr1HIpkQVc_F151.jpg,AWr1HIpkQVc,-0.0108,"a person smoking a cigarette, cigarette clearly visible",2080.1,0.2472
358,NEUTRAL_AWr1HIpkQVc_F053.jpg,AWr1HIpkQVc,-0.0112,"tobacco leaves or raw tobacco, clearly visible",1485.9,0.2395
359,NEUTRAL_DIsjjT1XRwQ_F219.jpg,DIsjjT1XRwQ,-0.0112,"a vape or e-cigarette device, clearly visible",2585.0,0.2151
360,NEUTRAL_xxwNGzTYlIU_F085.jpg,xxwNGzTYlIU,-0.0113,a pouch or sachet of gutka or pan masala with visible branding,1292.8,0.2188
361,NEUTRAL_DIsjjT1XRwQ_F220.jpg,DIsjjT1XRwQ,-0.0113,"a vape or e-cigarette device, clearly visible",2578.8,0.2178
362,NEUTRAL_t87mgidAKsI_F080.jpg,t87mgidAKsI,-0.0114,a photo of a cigarette pack,736.0,0.2369
363,NEUTRAL_vHg96kjiUeo_F112.jpg,vHg96kjiUeo,-0.0114,"a can of beer, clearly visible",371.3,0.2269
364,NEUTRAL_N69DzL9FM0Y_F043.jpg,N69DzL9FM0Y,-0.0114,"a vape or e-cigarette device, clearly visible",1233.6,0.2555
365,NEUTRAL_t87mgidAKsI_F079.jpg,t87mgidAKsI,-0.0115,a photo of a cigarette pack,736.2,0.2414
366,NEUTRAL_vHg96kjiUeo_F058.jpg,vHg96kjiUeo,-0.0116,"a can of beer, clearly visible",1361.8,0.1984
367,NEUTRAL_AWr1HIpkQVc_F123.jpg,AWr1HIpkQVc,-0.0117,"a person smoking a cigarette, cigarette clearly visible",1555.8,0.2612
368,NEUTRAL_xxwNGzTYlIU_F229.jpg,xxwNGzTYlIU,-0.0117,a pouch or sachet of gutka or pan masala with visible branding,1324.4,0.2265
369,NEUTRAL_xxwNGzTYlIU_F070.jpg,xxwNGzTYlIU,-0.0117,a pouch or sachet of gutka or pan masala with visible branding,1402.3,0.2193
370,NEUTRAL_ByxyBwTsGlo_F053.jpg,ByxyBwTsGlo,-0.0118,a pouch or sachet of gutka or pan masala with visible branding,1533.8,0.2240
371,NEUTRAL_AWr1HIpkQVc_F024.jpg,AWr1HIpkQVc,-0.0120,"tobacco leaves or raw tobacco, clearly visible",1697.1,0.2363
372,NEUTRAL_t87mgidAKsI_F209.jpg,t87mgidAKsI,-0.0120,"a glass of beer or wine, clearly visible",478.9,0.2330
373,NEUTRAL_DIsjjT1XRwQ_F229.jpg,DIsjjT1XRwQ,-0.0121,"a vape or e-cigarette device, clearly visible",2751.2,0.2154
374,NEUTRAL_DIsjjT1XRwQ_F148.jpg,DIsjjT1XRwQ,-0.0122,"a vape or e-cigarette device, clearly visible",2201.9,0.2068
375,NEUTRAL_K30M-0f213I_F527.jpg,K30M-0f213I,-0.0122,"workers manufacturing cigarettes or pan masala in a factory, product visible",2817.6,0.2195
376,NEUTRAL_AWr1HIpkQVc_F110.jpg,AWr1HIpkQVc,-0.0124,"workers manufacturing cigarettes or pan masala in a factory, product visible",2271.3,0.2411
377,NEUTRAL_AWr1HIpkQVc_F113.jpg,AWr1HIpkQVc,-0.0125,a photo of a cigarette pack,1145.8,0.2196
378,NEUTRAL_AWr1HIpkQVc_F041.jpg,AWr1HIpkQVc,-0.0125,"tobacco leaves or raw tobacco, clearly visible",2219.5,0.2382
379,NEUTRAL_AWr1HIpkQVc_F258.jpg,AWr1HIpkQVc,-0.0125,"a person smoking a cigarette, cigarette clearly visible",2013.1,0.2489
380,NEUTRAL_DIsjjT1XRwQ_F112.jpg,DIsjjT1XRwQ,-0.0126,a pouch or sachet of gutka or pan masala with visible branding,1369.5,0.2426
381,NEUTRAL_t87mgidAKsI_F028.jpg,t87mgidAKsI,-0.0126,"a vape or e-cigarette device, clearly visible",153.0,0.2423
382,NEUTRAL_vHg96kjiUeo_F002.jpg,vHg96kjiUeo,-0.0126,"a vape or e-cigarette device, clearly visible",1322.4,0.1957
383,NEUTRAL_AWr1HIpkQVc_F243.jpg,AWr1HIpkQVc,-0.0127,"a cigar being smoked, clearly visible",1381.3,0.2454
384,NEUTRAL_AWr1HIpkQVc_F217.jpg,AWr1HIpkQVc,-0.0127,"a vape or e-cigarette device, clearly visible",1823.7,0.2510
385,NEUTRAL_t87mgidAKsI_F032.jpg,t87mgidAKsI,-0.0128,"a vape or e-cigarette device, clearly visible",132.6,0.2330
386,NEUTRAL_vHg96kjiUeo_F004.jpg,vHg96kjiUeo,-0.0129,"a vape or e-cigarette device, clearly visible",1288.4,0.2000
